00:10:81	Dps
00:10:82	JnaTelec
00:10:83	Hp-UxE90
00:10:84	K-BotCom
00:10:85	PolarisC
00:10:86	AttoTech
00:10:87	Xstreami
00:10:88	American
00:10:89	Websonic
00:10:8a	Teralogi
00:10:8b	Laserani
00:10:8c	Fujitsu
00:10:8d	JohnsonC
00:10:8e	HughSymo
00:10:8f	Raptor
00:10:90	Cimetric
00:10:91	NoWiresN
00:10:92	Netcore
00:10:93	CmsCompu
00:10:94	Performa
00:10:95	Thomson
00:10:96	Tracewel
00:10:97	WinnetMe
00:10:98	StarnetT
00:10:99	Innomedi
00:10:9a	Netline
00:10:9b	Emulex
00:10:9c	M-System
00:10:9d	Clarinet
00:10:9e	Aware
00:10:9f	Pavo
00:10:a0	InnovexT
00:10:a1	KendinSe
00:10:a2	Tns
00:10:a3	Omnitron
00:10:a4	XircomRe
00:10:a5	OxfordIn
00:10:a6	Cisco
00:10:a7	UnexTech
00:10:a8	Reliance
00:10:a9	AdhocTec
00:10:aa	Media4
00:10:ab	KoitoEle
00:10:ac	ImciTech
00:10:ad	Softroni
00:10:ae	ShinkoEl
00:10:af	Tac
00:10:b0	Meridian
00:10:b1	For-A
00:10:b2	Coactive
00:10:b3	NokiaMul
00:10:b4	Atmosphe
00:10:b5	AcctonTe
00:10:b6	EntrataC
00:10:b7	CoyoteTe
00:10:b8	Ishigaki
00:10:b9	Maxtor
00:10:ba	Martinho
00:10:bb	DataInfo
00:10:bc	AastraTe
00:10:bd	Telecomm
00:10:be	MarchNet
00:10:bf	Interair
00:10:c0	Arma
00:10:c1	OiElectr
00:10:c2	Willnet
00:10:c3	Csi-Cont
00:10:c4	MediaGlo
00:10:c5	Protocol
00:10:c6	Universa
00:10:c7	DataTran
00:10:c8	Communic
00:10:c9	Mitsubis
00:10:ca	Telco
00:10:cb	FacitKK
00:10:cc	ClpCompu
00:10:cd	Interfac
00:10:ce	Volamp
00:10:cf	Fiberlan
00:10:d0	Witcom
00:10:d1	TopLayer
00:10:d2	NittoTsu
00:10:d3	GripsEle
00:10:d4	StorageC
00:10:d5	ImasdeCa
00:10:d6	Exelis
00:10:d7	ArgosyEn
00:10:d8	Calista
00:10:d9	IBM
00:10:da	Kollmorg
00:10:db	Netscreen
00:10:dc	Micro-St
00:10:dd	EnableSe
00:10:de	Internat
00:10:df	RiseComp
00:10:e0	Oracle
00:10:e1	SITech
00:10:e2	Arraycom
00:10:e3	HP
00:10:e4	Nsi
00:10:e5	Solectro
00:10:e6	AppliedI
00:10:e7	Breezeco
00:10:e8	Telocity
00:10:e9	Raidtec
00:10:ea	AdeptTec
00:10:eb	Selsius
00:10:ec	RpcgLlc
00:10:ed	Sundance
00:10:ee	CtiProdu
00:10:ef	Dbtel
00:10:f0	Rittal-W
00:10:f1	I-O
00:10:f2	Antec
00:10:f3	NexcomIn
00:10:f4	Vertical
00:10:f5	Amherst
00:10:f6	Cisco
00:10:f7	IriichiT
00:10:f8	TexioTec
00:10:f9	Unique
00:10:fa	Apple
00:10:fb	ZidaTech
00:10:fc	Broadban
00:10:fd	Cocom
00:10:fe	DigitalE
00:10:ff	Cisco
00:11:00	Schneide
00:11:01	CetTechn
00:11:02	AuroraMu
00:11:03	Kawamura
00:11:04	Telexy
00:11:05	SunplusT
00:11:06	SiemensN
00:11:07	RgbNetwo
00:11:08	OrbitalD
00:11:09	Micro-St
00:11:0a	HP
00:11:0b	Franklin
00:11:0c	AtmarkTe
00:11:0d	Sanblaze
00:11:0e	Tsurusak
00:11:0f	Netplat
00:11:10	MaxannaT
00:11:11	Intel
00:11:12	Honeywel
00:11:13	Fraunhof
00:11:14	Everfocu
00:11:15	EpinTech
00:11:16	CoteauVe
00:11:17	Cesnet
00:11:18	BlxIcDes
00:11:19	Solteras
00:11:1a	ArrisGro
00:11:1b	TargaDiv
00:11:1c	PleoraTe
00:11:1d	Hectrix
00:11:1e	EpsgEthe
00:11:1f	DoremiLa
00:11:20	Cisco
00:11:21	Cisco
00:11:22	Cimsys
00:11:23	Appointe
00:11:24	Apple
00:11:25	IBM
00:11:26	Venstar
00:11:27	Tasi
00:11:28	Streamit
00:11:29	Paradise
00:11:2a	NikoNv
00:11:2b	Netmodul
00:11:2c	Izt
00:11:2d	Ipulse
00:11:2e	Ceicom
00:11:2f	ASUS
00:11:30	AlliedTe
00:11:31	Unatech
00:11:32	Synology
00:11:33	SiemensA
00:11:34	Mediacel
00:11:35	Grandeye
00:11:36	Goodrich
00:11:37	AichiEle
00:11:38	Taishin
00:11:39	StoeberA
00:11:3a	Shinbora
00:11:3b	Micronet
00:11:3c	Micronas
00:11:3d	KnSoltec
00:11:3e	Jl
00:11:3f	AlcatelD
00:11:40	Nanometr
00:11:41	Goodman
00:11:42	E-Smartc
00:11:43	Dell
00:11:44	Assuranc
00:11:45	Valuepoi
00:11:46	Telecard
00:11:47	Secom-In
00:11:48	ProlonCo
00:11:49	Proliphi
00:11:4a	KayabaIn
00:11:4b	Francoty
00:11:4c	Caffeina
00:11:4d	AtsumiEl
00:11:4e	690885On
00:11:4f	UsDigita
00:11:50	Belkin
00:11:51	Mykotron
00:11:52	Eidsvoll
00:11:53	TridentT
00:11:54	WebproTe
00:11:55	Sevis
00:11:56	PharosNz
00:11:57	OkiElect
00:11:58	NortelNe
00:11:59	MatisseN
00:11:5a	IvoclarV
00:11:5b	Elitegro
00:11:5c	Cisco
00:11:5d	Cisco
00:11:5e	Prominen
00:11:5f	ItxSecur
00:11:60	Artdio
00:11:61	Netstrea
00:11:62	StarMicr
00:11:63	SystemDe
00:11:64	AcardTec
00:11:65	ZnyxNetw
00:11:66	TaelimEl
00:11:67	Integrat
00:11:68	Homelogi
00:11:69	EmsSatco
00:11:6a	Domo
00:11:6b	DigitalD
00:11:6c	NanwangM
00:11:6d	American
00:11:6e	PeplinkI
00:11:6f	Netforyo
00:11:70	GscSrl
00:11:71	DexterCo
00:11:72	Cotron
00:11:73	SmartSto
00:11:74	MojoNetw
00:11:75	Intel
00:11:76	Intellam
00:11:77	CoaxialN
00:11:78	ChironTe
00:11:79	Singular
00:11:7a	SingimIn
00:11:7b	BüchiLab
00:11:7c	E-ZyNet
00:11:7d	ZmdAmeri
00:11:7e	Midmark
00:11:7f	NeotuneI
00:11:80	ArrisGro
00:11:81	Interene
00:11:82	ImiNorgr
00:11:83	Datalogi
00:11:84	HumoLabo
00:11:85	HP
00:11:86	Prime
00:11:87	Category
00:11:88	Enterasy
00:11:89	Aerotech
00:11:8a	Viewtran
00:11:8b	Alcatel-
00:11:8c	Missouri
00:11:8d	Hanchang
00:11:8e	Halytech
00:11:8f	EutechIn
00:11:90	DigitalD
00:11:91	Cts-Clim
00:11:92	Cisco
00:11:93	Cisco
00:11:94	ChiMeiCo
00:11:95	D-Link
00:11:96	Actualit
00:11:97	Monitori
00:11:98	PrismMed
00:11:99	2wcom
00:11:9a	AlkeriaS
00:11:9b	Telesyne
00:11:9c	Ep&TEner
00:11:9d	DiginfoT
00:11:9e	Solectro
00:11:9f	NokiaDan
00:11:a0	VtechEng
00:11:a1	VisionNe
00:11:a2	Manufact
00:11:a3	Lanready
00:11:a4	JstreamT
00:11:a5	FortunaE
00:11:a6	SypixxNe
00:11:a7	InfilcoD
00:11:a8	QuestTec
00:11:a9	Moimston
00:11:aa	Uniclass
00:11:ab	Trustabl
00:11:ac	SimtecEl
00:11:ad	Shanghai
00:11:ae	ArrisGro
00:11:af	Medialin
00:11:b0	Fortelin
00:11:b1	Blueexpe
00:11:b2	2001Tech
00:11:b3	Yoshimiy
00:11:b4	Westermo
00:11:b5	Shenzhen
00:11:b6	OpenInte
00:11:b7	OctalixB
00:11:b8	Liebherr
00:11:b9	InnerRan
00:11:ba	ElexolPt
00:11:bb	Cisco
00:11:bc	Cisco
00:11:bd	Bombardi
00:11:be	AgpTelec
00:11:bf	AesysSPA
00:11:c0	AdayTech
00:11:c1	4pMobile
00:11:c2	UnitedFi
00:11:c3	Transcei
00:11:c4	Terminal
00:11:c5	TenTechn
00:11:c6	SeagateT
00:11:c7	Raymarin
00:11:c8	Powercom
00:11:c9	Mtt
00:11:ca	LongRang
00:11:cb	Jacobson
00:11:cc	Guangzho
00:11:cd	AxsunTec
00:11:ce	Ubisense
00:11:cf	ThraneTh
00:11:d0	Tandberg
00:11:d1	SoftImag
00:11:d2	Percepti
00:11:d3	Nextgent
00:11:d4	Netenric
00:11:d5	Hangzhou
00:11:d6	Handera
00:11:d7	Ewerks
00:11:d8	ASUS
00:11:d9	Tivo
00:11:da	VivaasTe
00:11:db	Land-Cel
00:11:dc	GlunzJen
00:11:dd	FromusTe
00:11:de	Eurilogi
00:11:df	CurrentE
00:11:e0	U-MediaC
00:11:e1	ArcelikA
00:11:e2	HuaJungC
00:11:e3	Thomson
00:11:e4	DanelecE
00:11:e5	Kcodes
00:11:e6	Scientif
00:11:e7	Worldsat
00:11:e8	TixiCom
00:11:e9	Starnex
00:11:ea	Iwics
00:11:eb	Innovati
00:11:ec	Avix
00:11:ed	802Globa
00:11:ee	Estari
00:11:ef	ConitecD
00:11:f0	Wideful
00:11:f1	Qinetiq
00:11:f2	Institut
00:11:f3	Neomedia
00:11:f4	Woori-Ne
00:11:f5	AskeyCom
00:11:f6	AsiaPaci
00:11:f7	Shenzhen
00:11:f8	Airaya
00:11:f9	NortelNe
00:11:fa	Rane
00:11:fb	Heidelbe
00:11:fc	HartingE
00:11:fd	Korg
00:11:fe	KeiyoSys
00:11:ff	DigitroT
00:12:00	Cisco
00:12:01	Cisco
00:12:02	DecraneA
00:12:03	Activnet
00:12:04	U10Netwo
00:12:05	Terrasat
00:12:06	IquestNz
00:12:07	HeadStro
00:12:08	GantnerI
00:12:09	Fastrax
00:12:0a	EmersonC
00:12:0b	Chinasys
00:12:0c	Ce-Infos
00:12:0d	Advanced
00:12:0e	Abocom
00:12:0f	IEEE8023
00:12:10	Wideray
00:12:11	Protechn
00:12:12	Plus
00:12:13	Metrohm
00:12:14	KoenigBa
00:12:15	IstorNet
00:12:16	IcpInter
00:12:17	Cisco
00:12:18	Aruze
00:12:19	AheadCom
00:12:1a	TechnoSo
00:12:1b	SoundDev
00:12:1c	ParrotSa
00:12:1d	Netfabri
00:12:1e	JuniperN
00:12:1f	HardingI
00:12:20	Cadco
00:12:21	BBraunMe
00:12:22	SkardinU
00:12:23	Pixim
00:12:24	Nexql
00:12:25	ArrisGro
00:12:26	JapanDir
00:12:27	Franklin
00:12:28	Data
00:12:29	Broadeas
00:12:2a	VtechTel
00:12:2b	Virbiage
00:12:2c	SoenenCo
00:12:2d	Sinett
00:12:2e	SignalTe
00:12:2f	SaneiEle
00:12:30	PicasoIn
00:12:31	MotionCo
00:12:32	LewizCom
00:12:33	JrcTokki
00:12:34	CamilleB
00:12:35	Andrew
00:12:36	Consentr
00:12:37	TexasIns
00:12:38	SetaboxT
00:12:39	SNet
00:12:3a	Posystec
00:12:3b	KeroAps
00:12:3c	SecondRu
00:12:3d	Ges
00:12:3e	EruneTec
00:12:3f	Dell
00:12:40	AmoiElec
00:12:41	A2iMarke
00:12:42	Millenni
00:12:43	Cisco
00:12:44	Cisco
00:12:45	Zellwege
00:12:46	TOMTechn
00:12:47	Samsung
00:12:48	EmcKashy
00:12:49	DeltaEle
00:12:4a	Dedicate
00:12:4b	TexasIns
00:12:4c	Bbwm
00:12:4d	InduconB
00:12:4e	XacAutom
00:12:4f	PentairT
00:12:50	TokyoAir
00:12:51	Silink
00:12:52	Citronix
00:12:53	Audiodev
00:12:54	SpectraT
00:12:55	Neteffec
00:12:56	LG
00:12:57	Leapcomm
00:12:58	ActivisP
00:12:59	ThermoEl
00:12:5a	Microsoft
00:12:5b	KaimeiEl
00:12:5c	GreenHil
00:12:5d	Cybernet
00:12:5e	Caen
00:12:5f	Awind
00:12:60	StantonM
00:12:61	Adaptix
00:12:62	NokiaDan
00:12:63	DataVoic
00:12:64	DaumElec
00:12:65	Enerdyne
00:12:66	Swisscom
00:12:67	Panasoni
00:12:68	IpsDOO
00:12:69	ValueEle
00:12:6a	Optoelec
00:12:6b	Ascalade
00:12:6c	VisonicT
00:12:6d	Universi
00:12:6e	SeidelEl
00:12:6f	RaysonTe
00:12:70	NgesDenr
00:12:71	Measurem
00:12:72	ReduxCom
00:12:73	Stoke
00:12:74	NitLab
00:12:75	Sentilla
00:12:76	CgPowerI
00:12:77	KorenixT
00:12:78	Internat
00:12:79	HP
00:12:7a	SanyuInd
00:12:7b	ViaNetwo
00:12:7c	Swegon
00:12:7d	Mobilear
00:12:7e	DigitalL
00:12:7f	Cisco
00:12:80	Cisco
00:12:81	MarchNet
00:12:82	Qovia
00:12:83	NortelNe
00:12:84	Lab33Srl
00:12:85	Gizmondo
00:12:86	Endevco
00:12:87	DigitalE
00:12:88	2wire
00:12:89	AdvanceS
00:12:8a	ArrisGro
00:12:8b	SensoryN
00:12:8c	Woodward
00:12:8d	StbDaten
00:12:8e	Q-FreeAs
00:12:8f	Montilio
00:12:90	KyowaEle
00:12:91	KwsCompu
00:12:92	GriffinT
00:12:93	GeEnergy
00:12:94	Sumitomo
00:12:95	Aiware
00:12:96	Addlogix
00:12:97	O2micro
00:12:98	MicoElec
00:12:99	KtechTel
00:12:9a	IrtElect
00:12:9b	E2sElect
00:12:9c	Yulinet
00:12:9d	FirstInt
00:12:9e	SurfComm
00:12:9f	Rae
00:12:a0	Neomerid
00:12:a1	Bluepack
00:12:a2	Vita
00:12:a3	TrustInt
00:12:a4	Thingmag
00:12:a5	Stargen
00:12:a6	DolbyAus
00:12:a7	IsrTechn
00:12:a8	Intec
00:12:a9	3Com
00:12:aa	Iee
00:12:ab	Wilife
00:12:ac	Ontimete
00:12:ad	Ids
00:12:ae	HlsHard-
00:12:af	ElproTec
00:12:b0	EforeOyj
00:12:b1	DaiNippo
00:12:b2	Avolites
00:12:b3	AdvanceW
00:12:b4	WorkMicr
00:12:b5	Vialta
00:12:b6	SantaBar
00:12:b7	PtwFreib
00:12:b8	G2Micros
00:12:b9	FusionDi
00:12:ba	Fsi
00:12:bb	Telecomm
00:12:bc	EcholabL
00:12:bd	AvantecM
00:12:be	Astek
00:12:bf	Arcadyan
00:12:c0	Hotlava
00:12:c1	CheckPoi
00:12:c2	ApexElec
00:12:c3	WitSA
00:12:c4	Viseon
00:12:c5	V-ShowTe
00:12:c6	TgcAmeri
00:12:c7	SecurayT
00:12:c8	PerfectT
00:12:c9	ArrisGro
00:12:ca	Mechatro
00:12:cb	Css
00:12:cc	Bitatek
00:12:cd	Asem
00:12:ce	Advanced
00:12:cf	AcctonTe
00:12:d0	Gossen-M
00:12:d1	TexasIns
00:12:d2	TexasIns
00:12:d3	Zetta
00:12:d4	Princeto
00:12:d5	MotionRe
00:12:d6	JiangsuY
00:12:d7	InventoN
00:12:d8	Internat
00:12:d9	Cisco
00:12:da	Cisco
00:12:db	ZiehlInd
00:12:dc	SuncorpI
00:12:dd	ShengquI
00:12:de	RadioCom
00:12:df	Novomati
00:12:e0	Codan
00:12:e1	AlliantN
00:12:e2	AlaxalaN
00:12:e3	Agat-Rt
00:12:e4	ZiehlInd
00:12:e5	TimeAmer
00:12:e6	SpectecC
00:12:e7	Projecte
00:12:e8	Fraunhof
00:12:e9	Abbey
00:12:ea	Trane
00:12:eb	PdhSolut
00:12:ec	Movacolo
00:12:ed	AvgAdvan
00:12:ee	Sony
00:12:ef	Oneacces
00:12:f0	Intel
00:12:f1	Ifotec
00:12:f2	BrocadeC
00:12:f3	Connectb
00:12:f4	BelcoInt
00:12:f5	ImardaNe
00:12:f6	Mdk
00:12:f7	XiamenXi
00:12:f8	WniResou
00:12:f9	UryuSeis
00:12:fa	Thx
00:12:fb	Samsung
00:12:fc	PlanetSy
00:12:fd	OptimusI
00:12:fe	LenovoMo
00:12:ff	LelyIndu
00:13:00	It-Facto
00:13:01	Irongate
00:13:02	Intel
00:13:03	Gateconn
00:13:04	Flaircom
00:13:05	Epicom
00:13:06	AlwaysOn
00:13:07	Paravirt
00:13:08	NuveraFu
00:13:09	OceanBro
00:13:0a	NortelNe
00:13:0b	MextalBV
00:13:0c	HfSystem
00:13:0d	GalileoA
00:13:0e	Focusrit
00:13:0f	EgemenBi
00:13:10	Cisco
00:13:11	ArrisGro
00:13:12	AmediaNe
00:13:13	Guangzho
00:13:14	Asiamajo
00:13:15	Sony
00:13:16	L-S-BBro
00:13:17	GnNetcom
00:13:18	Dgstatio
00:13:19	Cisco
00:13:1a	Cisco
00:13:1b	BecellIn
00:13:1c	Litetouc
00:13:1d	Scanvaeg
00:13:1e	PeikerAc
00:13:1f	Nxtphase
00:13:20	Intel
00:13:21	HP
00:13:22	DaqElect
00:13:23	Cap
00:13:24	Schneide
00:13:25	Cortina
00:13:26	Ecm
00:13:27	DataAcqu
00:13:28	WestechK
00:13:29	Vsst
00:13:2a	Sitronic
00:13:2b	PhoenixD
00:13:2c	MazBrand
00:13:2d	IwiseCom
00:13:2e	ItianCop
00:13:2f	Interact
00:13:30	EuroProt
00:13:31	Cellpoin
00:13:32	BeijingT
00:13:33	Baudtec
00:13:34	Arkados
00:13:35	VsIndust
00:13:36	Tianjin7
00:13:37	OrientPo
00:13:38	Freseniu
00:13:39	CcvDeuts
00:13:3a	Vadatech
00:13:3b	SpeedDra
00:13:3c	Quintron
00:13:3d	MicroMem
00:13:3e	Metaswit
00:13:3f	Eppendor
00:13:40	AdElSRL
00:13:41	Shandong
00:13:42	VisionRe
00:13:43	Matsushi
00:13:44	FargoEle
00:13:45	Eaton
00:13:46	D-Link
00:13:47	RedLionC
00:13:48	ArtilaEl
00:13:49	ZyxelCom
00:13:4a	Engim
00:13:4b	Togolden
00:13:4c	YdtTechn
00:13:4d	IneproBv
00:13:4e	Valox
00:13:4f	TranzeoW
00:13:50	SilverSp
00:13:51	NilesAud
00:13:52	Naztec
00:13:53	HydacFil
00:13:54	ZcomaxTe
00:13:55	TomenCyb
00:13:56	FlirRadi
00:13:57	SoyalTec
00:13:58	Realm
00:13:59	Protelev
00:13:5a	ProjectT
00:13:5b	Panellin
00:13:5c	Onsite
00:13:5d	NttpcCom
00:13:5e	Eab/Rwi/
00:13:5f	Cisco
00:13:60	Cisco
00:13:61	Biospace
00:13:62	Shinheun
00:13:63	Verascap
00:13:64	Paradigm
00:13:65	NortelNe
00:13:66	Neturity
00:13:67	Narayon
00:13:68	SaabDanm
00:13:69	HondaEle
00:13:6a	HachLang
00:13:6b	E-Tec
00:13:6c	Tomtom
00:13:6d	Tentacul
00:13:6e	Techmetr
00:13:6f	Packetmo
00:13:70	NokiaDan
00:13:71	ArrisGro
00:13:72	Dell
00:13:73	BlwaveEl
00:13:74	AtherosC
00:13:75	American
00:13:76	TaborEle
00:13:77	Samsung
00:13:78	QsanTech
00:13:79	PonderIn
00:13:7a	NetvoxTe
00:13:7b	Movon
00:13:7c	Kaicom
00:13:7d	Dynalab
00:13:7e	CoredgeN
00:13:7f	Cisco
00:13:80	Cisco
00:13:81	Chips
00:13:82	CetaceaN
00:13:83	Applicat
00:13:84	Advanced
00:13:85	Add-OnTe
00:13:86	Abb/Tota
00:13:87	27mTechn
00:13:88	WimediaA
00:13:89	RedesDeT
00:13:8a	QingdaoG
00:13:8b	PhantomT
00:13:8c	Kumyoung
00:13:8d	Kinghold
00:13:8e	FoabElek
00:13:8f	Asiarock
00:13:90	TermtekC
00:13:91	Ouen
00:13:92	RuckusWi
00:13:93	Panta
00:13:94	Infohand
00:13:95	Congatec
00:13:96	AcbelPol
00:13:97	Oracle
00:13:98	Traffics
00:13:99	Stac
00:13:9a	K-Ubique
00:13:9b	Ioimage
00:13:9c	ExaveraT
00:13:9d	MarvellH
00:13:9e	CiaraTec
00:13:9f	Electron
00:13:a0	Algosyst
00:13:a1	CrowElec
00:13:a2	Maxstrea
00:13:a3	SiemensC
00:13:a4	KeyeyeCo
00:13:a5	GeneralS
00:13:a6	Extricom
00:13:a7	Battelle
00:13:a8	TanisysT
00:13:a9	Sony
00:13:aa	AlsTec
00:13:ab	Telemoti
00:13:ac	Sunmyung
00:13:ad	Sendo
00:13:ae	Radiance
00:13:af	NumaTech
00:13:b0	Jablotro
00:13:b1	Intellig
00:13:b2	Carallon
00:13:b3	EcomComm
00:13:b4	AppearTv
00:13:b5	Wavesat
00:13:b6	SlingMed
00:13:b7	Scantech
00:13:b8	RycoElec
00:13:b9	Bm
00:13:ba	Readylin
00:13:bb	Smartvue
00:13:bc	Artimi
00:13:bd	HymatomS
00:13:be	VirtualC
00:13:bf	MediaSys
00:13:c0	TrixTecn
00:13:c1	AsokaUsa
00:13:c2	Wacom
00:13:c3	Cisco
00:13:c4	Cisco
00:13:c5	Lightron
00:13:c6	Opengear
00:13:c7	Ionos
00:13:c8	AdbBroad
00:13:c9	BeyondAc
00:13:ca	PicoDigi
00:13:cb	ZenitelN
00:13:cc	TallMapl
00:13:cd	Mti
00:13:ce	Intel
00:13:cf	4accessC
00:13:d0	T+Medica
00:13:d1	KirkTele
00:13:d2	PageIber
00:13:d3	Micro-St
00:13:d4	ASUS
00:13:d5	Ruggedco
00:13:d6	TiiNetwo
00:13:d7	SpidcomT
00:13:d8	Princeto
00:13:d9	MatrixPr
00:13:da	Diskware
00:13:db	ShoeiEle
00:13:dc	Ibtek
00:13:dd	AbbottDi
00:13:de	Adapt4Ll
00:13:df	Ryvor
00:13:e0	MurataMa
00:13:e1	Iprobe
00:13:e2	Geovisio
00:13:e3	CoviTech
00:13:e4	Yangjae
00:13:e5	Tenosys
00:13:e6	Technolu
00:13:e7	Halcro
00:13:e8	Intel
00:13:e9	Veriwave
00:13:ea	Kamstrup
00:13:eb	Sysmaste
00:13:ec	Netsnapp
00:13:ed	Psia
00:13:ee	JbxDesig
00:13:ef	KingjonD
00:13:f0	Wavefron
00:13:f1	AmodTech
00:13:f2	Klas
00:13:f3	Giga-Byt
00:13:f4	PsitekPt
00:13:f5	Akimbi
00:13:f6	Cintech
00:13:f7	SmcNetwo
00:13:f8	DexSecur
00:13:f9	Cavera
00:13:fa	Lifesize
00:13:fb	RkcInstr
00:13:fc	Sicortex
00:13:fd	NokiaDan
00:13:fe	Grandtec
00:13:ff	Dage-Mti
00:14:00	MinervaK
00:14:01	Rivertre
00:14:02	Kk-Elect
00:14:03	RenasisL
00:14:04	ArrisGro
00:14:05	Openib
00:14:06	GoNetwor
00:14:07	SperianP
00:14:08	Eka
00:14:09	MagnetiM
00:14:0a	Wepio
00:14:0b	FirstInt
00:14:0c	GkbCctv
00:14:0d	NortelNe
00:14:0e	NortelNe
00:14:0f	FederalS
00:14:10	SuzhouKe
00:14:11	Deutschm
00:14:12	S-TecEle
00:14:13	TrebingH
00:14:14	Jumpnode
00:14:15	IntecAut
00:14:16	ScoscheI
00:14:17	RseInfor
00:14:18	C4line
00:14:19	Sidsa
00:14:1a	Deicy
00:14:1b	Cisco
00:14:1c	Cisco
00:14:1d	LtiDrive
00:14:1e	PASemi
00:14:1f	Sunkwang
00:14:20	G-LinksN
00:14:21	TotalWir
00:14:22	Dell
00:14:23	J-SNeuro
00:14:24	MerryEle
00:14:25	Galactic
00:14:26	NlTechno
00:14:27	Jazzmuta
00:14:28	Vocollec
00:14:29	VCenterT
00:14:2a	Elitegro
00:14:2b	EdataCom
00:14:2c	KonceptI
00:14:2d	Toradex
00:14:2e	77Elektr
00:14:2f	Savvius
00:14:30	Vipower
00:14:31	PdlElect
00:14:32	Tarallax
00:14:33	EmpowerT
00:14:34	Keri
00:14:35	Citycom
00:14:36	QwertyEl
00:14:37	Gstelete
00:14:38	HP
00:14:39	BlonderT
00:14:3a	RaytalkI
00:14:3b	Sensovat
00:14:3c	Rheinmet
00:14:3d	Aevoe
00:14:3e	AirlinkC
00:14:3f	HotwayTe
00:14:40	Atomic
00:14:41	Innovati
00:14:42	Atto
00:14:43	Consultr
00:14:44	Grundfos
00:14:45	Telefon-
00:14:46	Supervis
00:14:47	Boaz
00:14:48	Inventec
00:14:49	SichuanC
00:14:4a	TaiwanTh
00:14:4b	Hifn
00:14:4c	GeneralM
00:14:4d	Intellig
00:14:4e	Srisa
00:14:4f	Oracle
00:14:50	Heim
00:14:51	Apple
00:14:52	Calculex
00:14:53	Advantec
00:14:54	Symwave
00:14:55	CoderEle
00:14:56	EdgeProd
00:14:57	T-VipsAs
00:14:58	HsAutoma
00:14:59	Moram
00:14:5a	NeratecS
00:14:5b	Seekerne
00:14:5c	Intronic
00:14:5d	WjCommun
00:14:5e	IBM
00:14:5f	Aditec
00:14:60	KyoceraW
00:14:61	Corona
00:14:62	Digiwell
00:14:63	IdcsNV
00:14:64	Cryptoso
00:14:65	NovoNord
00:14:66	Kleinhen
00:14:67	Arrowspa
00:14:68	CelplanI
00:14:69	Cisco
00:14:6a	Cisco
00:14:6b	Anagran
00:14:6c	Netgear
00:14:6d	RfTechno
00:14:6e	HStoll
00:14:6f	Kohler
00:14:70	ProkomSo
00:14:71	EasternA
00:14:72	ChinaBro
00:14:73	Bookham
00:14:74	K40Elect
00:14:75	WilineNe
00:14:76	Multicom
00:14:77	Nertec
00:14:78	TP-Link
00:14:79	NecMagnu
00:14:7a	Eubus
00:14:7b	Iteris
00:14:7c	3Com
00:14:7d	AeonDigi
00:14:7e	Innerwir
00:14:7f	ThomsonT
00:14:80	Hitachi-
00:14:81	Multilin
00:14:82	AuroraNe
00:14:83	Exs
00:14:84	CermateT
00:14:85	Giga-Byt
00:14:86	EchoDigi
00:14:87	American
00:14:88	Akorri
00:14:89	B1540210
00:14:8a	ElinEbgT
00:14:8b	GloboEle
00:14:8c	GeneralD
00:14:8d	CubicDef
00:14:8e	TelePowe
00:14:8f	Protroni
00:14:90	Asp
00:14:91	DanielsE
00:14:92	LiteonMo
00:14:93	Systimax
00:14:94	Esu
00:14:95	2wire
00:14:96	Phonic
00:14:97	ZhiyuanE
00:14:98	VikingDe
00:14:99	Helicomm
00:14:9a	ArrisGro
00:14:9b	NokotaCo
00:14:9c	Hf
00:14:9d	SoundId
00:14:9e	Ubone
00:14:9f	SystemAn
00:14:a0	Accsense
00:14:a1	Synchron
00:14:a2	CoreMicr
00:14:a3	VitelecB
00:14:a4	HonHaiPr
00:14:a5	GemtekTe
00:14:a6	Teraneti
00:14:a7	NokiaDan
00:14:a8	Cisco
00:14:a9	Cisco
00:14:aa	AshlyAud
00:14:ab	SenhaiEl
00:14:ac	Bountifu
00:14:ad	GassnerW
00:14:ae	Wizlogic
00:14:af	DatasymP
00:14:b0	NaeilCom
00:14:b1	AxellWir
00:14:b2	Mcubelog
00:14:b3	Corestar
00:14:b4	GeneralD
00:14:b5	Physiome
00:14:b6	EnswerTe
00:14:b7	ArInfote
00:14:b8	Hill-Rom
00:14:b9	MstarSem
00:14:ba	CarversS
00:14:bb	OpenInte
00:14:bc	Synectic
00:14:bd	Incnetwo
00:14:be	WinkComm
00:14:bf	Cisco
00:14:c0	Symstrea
00:14:c1	USRoboti
00:14:c2	HP
00:14:c3	SeagateT
00:14:c4	Vitelcom
00:14:c5	AliveTec
00:14:c6	Quixant
00:14:c7	NortelNe
00:14:c8	Contempo
00:14:c9	BrocadeC
00:14:ca	KeyRadio
00:14:cb	Lifesync
00:14:cc	Zetec
00:14:cd	Digitalz
00:14:ce	Nf
00:14:cf	InvisioC
00:14:d0	Bti
00:14:d1	Trendnet
00:14:d2	KyudenTe
00:14:d3	Sepsa
00:14:d4	KTechnol
00:14:d5	DatangTe
00:14:d6	Jeongmin
00:14:d7	Datastor
00:14:d8	Bio-Logi
00:14:d9	IpFabric
00:14:da	Huntleig
00:14:db	ElmaTren
00:14:dc	Communic
00:14:dd	Covergen
00:14:de	SageInst
00:14:df	Hi-PTech
00:14:e0	LetS
00:14:e1	DataDisp
00:14:e2	Datacom
